id,price
54273,23561.758
54274,24180.816
54275,23897.008
54276,55826.46
54277,35040.703
54278,95079.586
54279,58564.637
54280,42897.414
54281,25957.816
54282,53700.152
54283,51753.867
54284,15200.63
54285,48760.727
54286,62663.27
54287,46032.934
54288,85870.0
54289,71767.61
54290,24351.672
54291,11936.052
54292,103163.77
54293,42399.766
54294,26437.697
54295,42005.875
54296,68448.07
54297,16460.11
54298,20588.506
54299,26765.885
54300,51610.117
54301,111002.56
54302,46065.426
54303,68811.88
54304,49612.004
54305,79726.07
54306,30847.441
54307,30644.656
54308,12846.817
54309,23355.137
54310,27758.574
54311,65694.805
54312,20343.588
54313,18532.633
54314,52181.293
54315,86795.27
54316,19732.033
54317,39537.19
54318,40787.715
54319,12635.414
54320,86446.19
54321,39404.152
54322,15895.283
54323,30376.508
54324,69973.41
54325,62105.918
54326,16574.918
54327,55762.613
54328,18573.988
54329,32962.3
54330,17843.82
54331,62117.176
54332,60631.395
54333,55187.543
54334,60509.848
54335,24698.617
54336,15918.356
54337,14228.824
54338,46871.926
54339,93964.62
54340,11583.951
54341,130724.695
54342,49380.152
54343,37122.645
54344,79413.53
54345,11373.472
54346,50763.305
54347,9037.595
54348,32205.982
54349,20698.646
54350,124886.76
54351,20235.654
54352,45920.684
54353,80576.37
54354,34612.9
54355,10996.86
54356,62624.84
54357,51323.03
54358,50888.02
54359,6203.5757
54360,48967.5
54361,62330.363
54362,66983.73
54363,114510.52
54364,12632.104
54365,25710.166
54366,95939.43
54367,29990.305
54368,22228.13
54369,30764.879
54370,24051.467
54371,43504.03
54372,36249.434
54373,48832.62
54374,21131.443
54375,57005.074
54376,20649.031
54377,47819.867
54378,29691.59
54379,17274.582
54380,10803.439
54381,127915.31
54382,15225.065
54383,56423.918
54384,24238.818
54385,16588.008
54386,11407.001
54387,16641.385
54388,55165.1
54389,7454.7974
54390,83853.78
54391,12777.677
54392,28869.201
54393,88328.93
54394,19652.34
54395,43360.168
54396,88204.336
54397,56399.71
54398,42155.816
54399,61897.805
54400,51606.26
54401,44141.113
54402,20723.24
54403,78228.23
54404,21573.357
54405,30339.986
54406,105167.18
54407,8308.255
54408,91525.695
54409,18860.21
54410,57617.56
54411,15132.76
54412,58637.824
54413,56988.113
54414,29151.57
54415,19946.117
54416,70588.32
54417,19651.021
54418,9221.564
54419,25208.387
54420,63832.285
54421,14736.476
54422,37470.293
54423,16153.22
54424,39956.777
54425,26667.234
54426,20604.38
54427,15211.527
54428,11426.687
54429,17125.994
54430,14412.825
54431,9875.344
54432,12737.12
54433,72848.945
54434,79333.13
54435,18259.385
54436,44854.098
54437,15537.037
54438,142669.39
54439,28040.781
54440,31507.652
54441,33675.895
54442,61413.46
54443,77590.62
54444,10644.974
54445,42863.62
54446,21412.445
