id,price
54273,21263.750445163238
54274,19504.52161156784
54275,28450.694046433116
54276,54769.60971107563
54277,30996.41510691617
54278,97980.35684988431
54279,38078.63975428276
54280,30872.713225455856
54281,13790.695591150907
54282,45036.349981339794
54283,50169.11239239469
54284,13534.32143463145
54285,41974.082328519435
54286,46436.4275095579
54287,40914.44827156273
54288,79102.92893374844
54289,66571.81252810387
54290,25886.513504966064
54291,15176.954269086715
54292,65544.12222232274
54293,37780.28077154524
54294,8650.561517683886
54295,37200.33336544234
54296,57141.294853608415
54297,17345.77438281875
54298,15526.651910142753
54299,13099.609412034224
54300,22307.34168838085
54301,67592.10530293053
54302,42532.44750183476
54303,56597.47687005554
54304,47832.18407917486
54305,65787.06076500128
54306,23428.487284919636
54307,28291.59613807542
54308,8505.441706161997
54309,22286.446410985824
54310,17469.51684675065
54311,54471.845433978124
54312,17116.63390676456
54313,17931.419144329862
54314,46507.46178581303
54315,88680.28321345308
54316,19110.026078182662
54317,39937.63676775009
54318,40458.07260010971
54319,10018.012415830884
54320,64054.215111955324
54321,40018.680195663874
54322,14438.730694352098
54323,29519.996775531512
54324,59993.149956404355
54325,63201.11268235877
54326,21135.197058440383
54327,50309.90827873043
54328,14688.878285960096
54329,35493.6635410564
54330,16528.953557813238
54331,50060.07214091428
54332,16508.85856174763
54333,67383.26389505577
54334,41238.00806080673
54335,26645.888368827797
54336,15968.948256455347
54337,12775.899295268138
54338,55492.34224079331
54339,37076.81161350778
54340,13398.490608241807
54341,97824.15235280979
54342,47918.33820173276
54343,14527.50070207133
54344,111831.8898685624
54345,12232.955082514047
54346,41553.350374725596
54347,11879.360815913004
54348,24028.648924335994
54349,23053.981434417383
54350,77488.88125827721
54351,19268.12656240301
54352,41797.57221869607
54353,71083.55582833377
54354,34828.773141274105
54355,13158.828266702227
54356,56054.29747705033
54357,45622.91678547854
54358,61503.16198634435
54359,10339.90239103861
54360,40464.78244478721
54361,56737.465555772884
54362,148330.16777398894
54363,96769.13794164006
54364,16389.836045252672
54365,23898.289111233036
54366,68204.87762962414
54367,23469.79510709426
54368,21354.38614928653
54369,19799.675741826675
54370,23661.89001524473
54371,31622.290046082257
54372,46463.939232294455
54373,44294.67453722159
54374,19477.88738558799
54375,50982.89282882632
54376,24462.291597357093
54377,40794.118738847144
54378,28280.437136923123
54379,14284.182360589548
54380,12121.141059947468
54381,84407.49830811226
54382,15076.816436293033
54383,66825.63632531698
54384,22069.152224862057
54385,20892.728117461254
54386,6498.378793498489
54387,13704.609396809674
54388,87337.12838491553
54389,6772.847725303505
54390,59059.329121352195
54391,12179.114931610651
54392,24240.79180593554
54393,12720.097296556036
54394,17880.943809282708
54395,38123.725346344494
54396,47562.56124001837
54397,55857.21968331179
54398,34446.515740902025
54399,55017.6879484028
54400,15414.242996811394
54401,41575.92230288646
54402,17057.478968721825
54403,52520.03248074088
54404,22129.32407064152
54405,18473.54496453066
54406,69997.73213671743
54407,9976.882720577676
54408,34766.48639941381
54409,16825.970574275278
54410,47164.809126201515
54411,13847.011895220989
54412,54862.1495649747
54413,34341.887696695696
54414,27134.784166726236
54415,19677.252320957432
54416,63987.97283580001
54417,15579.383976371626
54418,8633.094990214828
54419,13008.937613663928
54420,62428.771472547414
54421,15329.033504870424
54422,32148.328192022414
54423,14855.206178927108
54424,37645.19744947175
54425,27322.27022817567
54426,19983.18366305855
54427,13919.805667585366
54428,7607.679738695469
54429,13696.358164730244
54430,13574.84670711358
54431,9584.998691142588
54432,15743.588717547638
54433,40923.18650728395
54434,34901.62074073962
54435,17667.530335902848
54436,41735.981105508574
54437,15979.140290243442
54438,56566.316830631455
54439,40745.8669458237
54440,32676.366266605346
54441,23932.555645287957
54442,43217.58567787722
54443,28804.677780504655
54444,14380.57571091957
54445,42384.35038328078
54446,23736.14837566513
54447,33228.185855487456
54448,25443.753266314674
54449,7317.366017515228
54450,29470.380883744674
54451,5817.354229983864
54452,6865.511696934336
54453,19069.901786964165
54454,29794.1815238258
54455,12953.754955361981
54456,37154.30035959975
54457,47447.61746804632
54458,19209.134554196095
54459,42119.13571034901
54460,59723.823356130364
54461,12812.099897885639
54462,36640.34458477262
54463,57522.54451912206
54464,17243.47213604112
54465,47402.27689822557
54466,51725.02988384402
54467,36454.12060711873
54468,15406.635493108095
54469,28126.409655794338
54470,14126.936214370979
54471,50707.012348110344
54472,24972.44803873093
54473,19687.90097378097
54474,64095.1155454708
54475,31512.798059851408
54476,23528.43165007846
54477,33302.753477158134
54478,42497.31614597416
54479,28124.977461054757
54480,18067.408065881085
54481,13896.898252279772
54482,29711.392235978186
54483,37719.70028614255
54484,13768.741709444168
54485,27513.632306098578
54486,15947.794371918317
54487,40960.76594611823
54488,9371.07865329604
54489,18530.78405057507
54490,16134.307303152198
54491,12209.176685893086
54492,38863.68487490174
54493,91373.99740674964
54494,18855.947840196743
54495,39466.683175460006
54496,22531.760181857386
54497,36498.177385235416
54498,63080.07382939159
54499,37797.03272231915
54500,17401.993801312547
54501,14929.05485931116
54502,25605.713173473774
54503,50923.52846477737
54504,28502.635482016292
54505,24850.971359226987
54506,39366.628123748786
54507,49717.909630640606
54508,27413.184442917805
54509,17652.890770549264
54510,37425.73148106895
54511,22827.85433680577
54512,43177.44297770896
54513,23160.909556839415
54514,14294.352979607545
54515,10018.588873286017
54516,27833.359806141907
54517,8380.283515684454
54518,36746.80462235562
54519,16721.290046293503
54520,19671.766371460475
54521,33980.200896810646
54522,34082.83638034136
54523,47963.63732648501
54524,35523.814478027576
54525,21362.062310994002
54526,66780.34207497031
54527,101104.51622619301
54528,38774.54357092819
54529,39848.26471478186
54530,20147.70898678951
54531,17122.190474912604
54532,100876.2416523189
54533,11039.314801528262
54534,12400.304757793405
54535,48017.96804853324
54536,6586.734347294427
54537,53645.574254777
54538,34432.98502533062
54539,24683.47744619504
54540,6712.337405222314
54541,16057.613324716282
54542,120614.05285807682
54543,16700.00716001741
54544,26753.482141411634
54545,8439.388840565762
54546,17548.431722753197
54547,24757.499750916762
54548,40906.72865635542
54549,18783.690181013648
54550,11385.814333619477
54551,11035.67592762106
54552,42338.145387232486
54553,35411.87742509238
54554,13595.073277658303
54555,29616.189155478776
54556,30779.00276548482
54557,9576.951784355895
54558,78100.5510445903
54559,24393.58650879841
54560,15460.359512015837
54561,27940.66388027628
54562,64645.53662689872
54563,12031.581682191152
54564,12461.38259189476
54565,20550.357373547715
54566,15833.31186817934
54567,73979.6905266126
54568,32457.091651666997
54569,13372.485080507055
54570,45291.26661007452
54571,62138.32046915637
54572,50364.31422872111
54573,23829.163214114367
54574,50764.400598782646
54575,43384.4202117844
54576,8665.363907956582
54577,45721.02211147759
54578,21362.24692550879
54579,44917.973230696596
54580,9887.763639448609
54581,14468.514818008649
54582,52848.09814596106
54583,54143.95644905336
54584,61515.70218624082
54585,51971.14225058807
54586,24732.137129375362
54587,47497.867730339734
54588,35377.34616137955
54589,31169.638792328595
54590,54749.476715962344
54591,15955.349345241711
54592,19605.67552005461
54593,34626.732478451115
54594,67431.66388365912
54595,33216.00431320315
54596,30501.42338977233
54597,46122.48998828239
54598,23459.85721867875
54599,96430.24105987565
54600,16043.188696419138
54601,50771.09036767989
54602,49424.50360873405
54603,65733.84121491386
54604,41253.610172773515
54605,20232.74396288699
54606,12450.514337271014
54607,30903.515945477146
54608,54147.284351687624
54609,47351.15970989907
54610,11336.477984099663
54611,22073.431157390984
54612,19321.225717348156
54613,18205.462881435735
54614,10303.556740156904
54615,12154.956072587303
54616,26350.95194251054
54617,58040.464501591436
54618,35695.52524132605
54619,8074.010812715161
54620,12018.900909532254
54621,10753.664290242656
54622,24703.42930116037
54623,45154.91865919111
54624,21743.842901351632
54625,19662.820997063154
54626,26322.567030427745
54627,37825.38000079364
54628,24808.95105482111
54629,13065.781105530556
54630,16191.30136899626
54631,34402.46599282673
54632,26148.604201098457
54633,12684.080437147597
54634,30328.379742368532
54635,31686.665105541742
54636,11189.270975118472
54637,31451.716396677642
54638,70356.29948981057
54639,27414.568451691375
54640,41859.98132123074
54641,34286.41981372134
54642,30273.22242861103
54643,19065.812679746756
54644,10878.822327665812
54645,52354.527112726464
54646,14883.767299762838
54647,26617.253787332575
54648,17965.681813683896
54649,43229.93803798708
54650,111520.12611068813
54651,8730.631286008263
54652,5155.597982239937
54653,39319.44018113974
54654,58680.33192344417
54655,32603.07966371132
54656,15143.787326118143
54657,5333.152446490231
54658,59657.78352627516
54659,21176.00557178208
54660,58377.0500606052
54661,20163.08503776151
54662,16910.236214324144
54663,23362.779153799875
54664,32862.27322428629
54665,26108.567896941753
54666,32259.117898873334
54667,35107.72115670766
54668,24040.350323953156
54669,71506.56351869111
54670,30378.075948809506
54671,26348.202827212837
54672,38121.15364985363
54673,31724.761297628254
54674,34181.217154170656
54675,18054.037973195314
54676,8818.62059453795
54677,77383.42653372175
54678,73627.99080165992
54679,33028.12520915135
54680,9193.26699103302
54681,68613.59258992135
54682,36476.95873551478
54683,46190.446944272786
54684,12837.381195080054
54685,45039.3457230782
54686,22822.486194285826
54687,9342.560357062359
54688,26770.034761784354
54689,12486.22261774604
54690,85886.95879215536
54691,20041.279583280233
54692,20220.256454245227
54693,18367.86441201178
54694,29323.98607152964
54695,17175.984511445666
54696,12826.354502884635
54697,78485.22676866487
54698,57904.096907428466
54699,64134.78228857593
54700,63219.70111168324
54701,52338.195153536966
54702,18770.99576187639
54703,47238.409898669146
54704,22743.782171417286
54705,11097.808823710786
54706,45302.10108511782
54707,91371.27785755727
54708,45898.741373357305
54709,48399.40026802805
54710,67181.1476330136
54711,57252.66086255271
54712,12982.8415419945
54713,16476.2897896057
54714,37260.550197068806
54715,31372.465316425805
54716,42832.675456609475
54717,13288.817791592977
54718,12482.538032732764
54719,12626.400266689014
54720,30060.96151963178
54721,32683.411112186714
54722,8034.428101265682
54723,46335.80502833568
54724,16090.146156142917
54725,35315.70544587832
54726,58810.46847988315
54727,18490.13054730839
54728,8388.026175043762
54729,21370.31876519575
54730,30284.441794210336
54731,9892.727201432268
54732,38309.3196612847
54733,14866.898057215358
54734,23908.10805858573
54735,24236.799259201824
54736,14813.920621472005
54737,18575.190246596463
54738,47403.07450386876
54739,15889.518503661782
54740,4951.89626471308
54741,26492.072475028097
54742,8846.390601097593
54743,49677.57625610969
54744,16687.50869277681
54745,26325.80064876577
54746,32832.33715954998
54747,33392.874853666704
54748,11716.386288432645
54749,10880.635892322844
54750,42934.03228400363
54751,34781.52295169034
54752,25946.093052293105
54753,12372.031476259906
54754,16632.61858146174
54755,20746.825974155174
54756,14869.345395807895
54757,27594.51872537869
54758,8071.761400135279
54759,12246.995978125919
54760,7965.62151781132
54761,13833.315063169897
54762,17692.754516194607
54763,15077.226863233163
54764,49213.32940071018
54765,45408.62992601115
54766,18378.338144336212
54767,15998.325586648096
54768,63960.01372826938
54769,20938.05700295226
54770,21655.032167675712
54771,70858.03329751453
54772,10142.882461077972
54773,11673.007843171794
54774,8304.815712500143
54775,31525.444066026528
54776,50801.792233355285
54777,11518.678117306828
54778,55526.917331750294
54779,37149.85154728847
54780,10864.907565845906
54781,62015.483685300016
54782,13935.450509190154
54783,51550.800650307756
54784,17538.083252077464
54785,36434.3425028307
54786,50819.93175596087
54787,16277.27973604921
54788,11738.59650207228
54789,7457.405204263286
54790,48111.86371093103
54791,50147.0201476496
54792,23410.223765402963
54793,23789.261265966055
54794,10355.878556629707
54795,61262.22700337228
54796,54231.68036086257
54797,23968.962982125482
54798,40611.14504086821
54799,81655.23932037277
54800,27291.513157224836
54801,20300.24952305692
54802,9053.776525804895
54803,40768.89416494045
54804,8336.388539082784
54805,22198.27061356208
54806,43170.74859873325
54807,13328.945488789528
54808,41118.56413863259
54809,38832.12791490972
54810,30117.116564963522
54811,10383.892199055634
54812,14609.28729490155
54813,18165.985883873593
54814,23425.880119220772
54815,25405.793542902804
54816,6886.367585265359
54817,58504.85810069358
54818,39741.65144946664
54819,10428.749413231242
54820,33012.977596900244
54821,18463.594648479433
54822,23513.901907565156
54823,31608.23281353718
54824,81195.5224455833
54825,36636.06220579356
54826,51488.217344944125
54827,42264.230007878105
54828,28018.43356525702
54829,40988.333997368136
54830,14857.776049687027
54831,23680.169408315403
54832,56378.288241009985
54833,20985.699689632693
54834,35877.2802046454
54835,24327.73013014809
54836,43436.53784461269
54837,15249.11467810054
54838,12573.976747191531
54839,11523.084500453173
54840,47017.44141340401
54841,36182.834409819596
54842,105575.23570848811
54843,41549.58848421846
54844,63649.92957154866
54845,45572.18944243482
54846,30322.39578984323
54847,6655.757716998861
54848,13559.731345248392
54849,43962.07415554845
54850,24785.554980902947
54851,63886.43738244014
54852,16536.17322948706
54853,53932.32991336387
54854,36152.06275932586
54855,6698.152216617705
54856,52040.33335837087
54857,12918.444869692366
54858,13562.474517183946
54859,22986.786565577288
54860,5499.115958448748
54861,24827.4263796046
54862,14791.817884027476
54863,39878.18855816518
54864,19038.2285802415
54865,9455.00142799128
54866,34938.06444017079
54867,26683.92477542171
54868,29070.29018341885
54869,50560.17108371988
54870,46591.586626644035
54871,49643.18046322968
54872,31903.199949156377
54873,5391.309302171751
54874,34195.408344784904
54875,42919.12587725099
54876,19103.50552507345
54877,28638.11635453466
54878,23468.55331586722
54879,28916.68747360389
54880,51344.43877656877
54881,15498.05510857747
54882,30248.87796687517
54883,22203.343901788456
54884,17238.205608713553
54885,11995.698218233178
54886,83949.70802906402
54887,23835.493832221142
54888,97231.090641851
54889,14366.965058261796
54890,38689.18075350699
54891,28756.88424956815
54892,73114.00814949587
54893,21853.94515532345
