id,price
54273,20531.838710672633
54274,20870.267278152143
54275,32177.56154709615
54276,68239.10005805471
54277,39074.51443675462
54278,66315.03342930014
54279,53460.773143632694
54280,37069.2974528314
54281,11200.863062769507
54282,54079.114889587414
54283,46005.92576323385
54284,13955.222497802004
54285,40806.30848297719
54286,41208.48916768548
54287,45935.12202767851
54288,84155.07603210013
54289,62125.93139018226
54290,27458.676834640744
54291,13445.930421827303
54292,85675.45578303454
54293,39120.923834054185
54294,13221.251274003682
54295,42827.12178574692
54296,62987.26608536809
54297,20199.53719136389
54298,15602.078232534179
54299,17761.73373710496
54300,40012.91945239994
54301,84505.76810126775
54302,46256.955381084386
54303,58020.2364883681
54304,46639.76476825098
54305,81533.59116328633
54306,25062.934245398956
54307,28474.6311622089
54308,10971.635332253403
54309,25133.530046798132
54310,13346.954598288814
54311,59631.8627629854
54312,16084.770606234319
54313,19622.312368803192
54314,58358.56018778362
54315,81411.10060879566
54316,20770.620966486294
54317,37252.72642863326
54318,54402.37089608709
54319,13256.068267464909
54320,59304.193429357365
54321,46157.65013972013
54322,11787.783155927913
54323,34770.72772966992
54324,63548.03938236586
54325,69014.61764098056
54326,20306.670372154145
54327,56955.1914914874
54328,20847.94068047432
54329,41570.33052590522
54330,19302.428073353032
54331,63854.2634754536
54332,40262.54741643497
54333,58422.13853705755
54334,46648.03515732896
54335,26760.332079176394
54336,19637.248953673334
54337,10382.42344960326
54338,67257.98646865124
54339,92086.93613488214
54340,11063.011906951104
54341,189861.31637434848
54342,58202.61493407089
54343,21295.619199321558
54344,77310.25631367751
54345,12618.865871141497
54346,46226.41434781017
54347,12772.77370226926
54348,28826.597994500346
54349,23462.918590222936
54350,104201.70669188094
54351,21274.454600077308
54352,49803.58801235988
54353,85529.4838637126
54354,35628.381236834626
54355,13475.740871471253
54356,55244.13280045279
54357,49999.78966331317
54358,53540.97953854449
54359,10624.111615508105
54360,40950.37825936911
54361,59395.9242131666
54362,68980.35864779372
54363,107043.85303520369
54364,16497.601730402395
54365,26663.876916441495
54366,83677.85633253683
54367,29898.618743502866
54368,25064.977105036247
54369,29084.079366683454
54370,22763.32008339198
54371,37018.39955673587
54372,36364.420608290595
54373,80066.13519389949
54374,20831.578462459624
54375,57443.16991274577
54376,22375.107325924444
54377,41521.99298233875
54378,28857.036326968268
54379,16390.09040430316
54380,11201.247889228958
54381,60449.53026327954
54382,14108.682746558674
54383,84825.78751199975
54384,21386.394712246245
54385,19977.952109791157
54386,21956.368667592917
54387,18366.89590687752
54388,64553.47650679954
54389,9053.613972800273
54390,68789.97038409348
54391,11626.158372444092
54392,28683.83564441456
54393,22699.826544283074
54394,18023.46023072304
54395,35878.05716675839
54396,57579.85281097438
54397,59152.3815161098
54398,39030.15725027633
54399,66806.84299705851
54400,37479.68032380297
54401,47494.83015196337
54402,19089.744640843575
54403,77292.00379600342
54404,20293.18080164904
54405,14848.165760268248
54406,91919.63051074115
54407,10010.173397525583
54408,75376.56671647941
54409,18616.786222393286
54410,58790.67128498181
54411,17569.173922190414
54412,50866.88132983394
54413,37586.92175394482
54414,30743.38686147113
54415,16386.316492742077
54416,65751.08355202101
54417,16874.63949516322
54418,13298.329329038717
54419,14236.618107150163
54420,68717.90480452821
54421,12523.936774716756
54422,33776.18551431909
54423,23489.302842370726
54424,39184.890444875884
54425,26044.567878323094
54426,21151.555997747295
54427,12456.613911661376
54428,8602.409272483113
54429,11504.001799057572
54430,13652.51941272337
54431,9919.570161692243
54432,13552.45579875816
54433,50801.889048763696
54434,51005.162219104124
54435,24027.877254175197
54436,42480.89240609107
54437,18948.20399094604
54438,58096.18004506288
54439,39877.45948067119
54440,33692.17424637793
54441,26919.670890817015
54442,45031.989215084526
54443,83392.7971142453
54444,16809.740320494802
54445,45228.713648757424
54446,23637.42598594495
54447,31892.731478591548
54448,32404.077431638212
54449,1400.9046978144918
54450,32865.81254865239
54451,28799.51828633685
54452,14880.67506132432
54453,23368.58475018547
54454,30732.62020663521
54455,10953.107708012933
54456,42709.46691747901
54457,47286.048371734156
54458,18710.135157452223
54459,44161.549547016824
54460,64587.48202567749
54461,14050.200571943884
54462,46074.795312828115
54463,58907.13946416918
54464,20166.8253643291
54465,48051.661530959136
54466,53239.85112275937
54467,41564.581353095855
54468,16242.390341782428
54469,33239.744223186826
54470,17987.650322507932
54471,70472.65522111936
54472,30893.306571693767
54473,21436.948778425558
54474,60744.05568980978
54475,38645.16989907273
54476,21739.07605968954
54477,30986.82118087826
54478,45376.03057824168
54479,31077.98043997787
54480,21685.109213789736
