id,price
54273,23809.167024876344
54274,18928.810829458806
54275,26724.68950576929
54276,58808.42015442649
54277,44536.92924092209
54278,83699.56858178237
54279,46984.38675254859
54280,34284.13753082334
54281,39418.52455073981
54282,53556.29889280147
54283,41649.13903832963
54284,16579.434012940346
54285,47671.477591165894
54286,44618.38551232131
54287,49675.65032271852
54288,88561.45914028869
54289,72162.13133661394
54290,29903.797226989394
54291,15949.273992336417
54292,71641.58621892791
54293,41473.31297555671
54294,36884.86637682014
54295,44643.7870461787
54296,64463.095702094404
54297,21800.566647007592
54298,20711.10523432971
54299,21470.481748674647
54300,42493.426972875954
54301,68545.41744018035
54302,45333.248559758664
54303,61498.110189367355
54304,50017.83909969666
54305,60240.850200505476
54306,26139.280881512397
54307,30762.452593617956
54308,12985.541937478924
54309,29191.377675090098
54310,16306.297900330153
54311,63304.96396154316
54312,15153.638997493583
54313,20893.159629270816
54314,58501.68877959173
54315,81416.65707128218
54316,23829.75592764147
54317,39952.49760322036
54318,54391.32705425138
54319,13804.727821437486
54320,59004.563906030235
54321,49340.5158989366
54322,12906.776746022344
54323,36322.53172123331
54324,65813.48353544777
54325,76750.63474995914
54326,19516.446983662274
54327,56526.44083018224
54328,23232.410992031244
54329,42423.6071688822
54330,22640.0775208116
54331,58954.69651656004
54332,17819.6577962505
54333,64811.642838253996
54334,46855.43053276778
54335,29228.18208346743
54336,26863.850371725825
54337,13471.06268369618
54338,63920.17568617444
54339,181397.29709768255
54340,12916.4841035529
54341,131245.6495665436
54342,58960.89828455903
54343,29374.066275278183
54344,104065.19939325229
54345,14491.070075562502
54346,58463.69994751108
54347,14871.028775630999
54348,29653.44358801294
54349,25416.368377454513
54350,82154.63872868093
54351,22484.816454205804
54352,40759.06913895856
54353,84293.34485825265
54354,34429.51898106733
54355,14453.854251203189
54356,54125.18428156582
54357,50379.102601441075
54358,59970.392839437096
54359,13885.973167962942
54360,38996.38896958345
54361,71262.00080007435
54362,68155.67403456673
54363,91964.93722629121
54364,22076.40433514769
54365,24799.193211107933
54366,71725.34304890542
54367,23884.768406598338
54368,26644.62854985677
54369,27607.054049117007
54370,24834.586554521582
54371,39463.237752935216
54372,34630.76372897215
54373,53871.38058117503
54374,23488.24187225294
54375,56700.179027423736
54376,23434.45239318473
54377,44931.711645563926
54378,27088.756015523963
54379,16990.230818210293
54380,12692.487726272215
54381,59970.392839437096
54382,15231.496886186604
54383,88354.52038805693
54384,23731.960625653017
54385,23547.580385013276
54386,12368.768635783463
54387,21583.170193042923
54388,72162.13133661394
54389,12603.406235383902
54390,76006.47889323112
54391,14763.92704846344
54392,25132.51430827378
54393,65943.94037558726
54394,16633.68882901929
54395,35830.166062073935
54396,63000.12868799054
54397,57140.31151294116
54398,35210.68544946504
54399,61497.726789481436
54400,79835.4380046525
54401,48769.65365449055
54402,20588.539280198038
54403,80601.59751850585
54404,23111.23044311852
54405,16518.84633914373
54406,84396.94103517449
54407,12798.619790569413
54408,96398.46539926351
54409,22203.092845745043
54410,50647.79591681243
54411,17217.40459990353
54412,54127.78153063592
54413,42345.038684027204
54414,32335.816622393635
54415,17667.553043033993
54416,76814.88012444071
54417,16589.109375321696
54418,17091.566955614937
54419,15099.519100809064
54420,65735.11901755494
54421,14837.534876392347
54422,36512.656397756036
54423,18368.298307674926
54424,37501.88333885666
54425,24352.966625451038
54426,22804.117905744326
54427,15879.89005639727
54428,12609.552094528211
54429,14749.177557925503
54430,14612.65521433109
54431,12582.344217725427
54432,16310.310830863416
54433,49045.66231833418
54434,50881.92161377225
54435,23080.132604404083
54436,47399.880621377
54437,16054.863651547103
54438,59371.361574519535
54439,43441.400713345
54440,36997.67896137109
54441,30238.8361493096
54442,43098.576989498215
54443,54267.44606298038
54444,14971.65269784166
54445,39015.28182515948
54446,25491.77319390107
54447,31368.981994358786
54448,28565.750850689794
54449,20571.70613593001
54450,32744.049224602535
54451,24918.683883472848
54452,12150.457363001537
54453,23722.883568827652
54454,33815.345656232996
54455,12785.130715546775
54456,38258.575911578715
54457,46464.33270321547
54458,20106.19455986956
54459,42533.36025303535
54460,60016.114139287216
54461,16808.220101938772
54462,44399.78367453213
54463,62579.52813690481
54464,20596.260084634738
54465,47859.80053461202
54466,53383.84122339493
54467,45830.56684235186
54468,18154.009287924804
54469,30137.823140909783
54470,16593.524658986775
54471,56814.005485392496
54472,29525.077319636406
54473,34718.78236834629
54474,76277.56327680928
54475,38872.41768935712
54476,23547.580385013276
54477,30520.02380389623
54478,43310.87922058722
54479,31254.582906935826
54480,23181.764041107363
54481,13968.90879970694
54482,32773.60851609471
54483,44812.41451679704
54484,15971.475506138622
54485,36316.78032871316
54486,19677.845915950827
54487,48296.35547923303
54488,12823.84111427834
54489,22764.98090772664
54490,22126.066781619047
54491,14239.56523145306
54492,39609.75514291726
54493,95259.54643380309
54494,21458.813962491073
54495,50020.868924060174
54496,25088.68915140655
54497,50881.92161377225
54498,70864.27204578959
54499,36673.52854907598
54500,48069.82158276241
54501,45625.187912126166
54502,23786.504074348417
54503,61498.110189367355
54504,29765.129202623528
54505,32107.013134092438
54506,43991.52035909124
54507,59970.392839437096
54508,26759.804253616076
54509,67298.87534992336
54510,38574.969093828855
54511,28248.028199877186
54512,48073.2912064935
54513,27614.572471065258
54514,18426.260139980997
54515,12374.914494927772
54516,33832.7412810803
54517,12485.541922400414
54518,49970.92174258928
54519,25013.590624417
54520,25288.069016772803
54521,41926.78938228895
54522,47819.49829418655
54523,45108.458134472916
54524,39980.01663998505
54525,19700.38323305176
54526,67086.60085452006
54527,117757.27849760202
54528,40298.65829600213
54529,43352.48442176347
54530,23872.80041892285
54531,32994.385003514704
54532,130042.28875569515
54533,12798.619790569413
54534,30667.0865134277
54535,63000.12868799054
54536,12368.768635783463
54537,58941.79925523839
54538,31472.699156084393
54539,23263.46129122027
54540,13386.151936005135
54541,21646.574332013955
54542,146741.41532184483
54543,18975.067816276245
54544,28906.14492458094
54545,12491.687781544724
54546,20966.612613591806
54547,26897.833281792835
54548,46216.158534458526
54549,18927.009504276764
54550,17496.175264420646
54551,13856.812650252954
54552,43352.48442176347
54553,49091.93685110361
54554,17572.494219972796
54555,50810.40957557493
54556,43540.117660166456
54557,12664.581625621006
54558,81540.30702641916
54559,30481.16099651768
54560,13380.767139416734
54561,34996.75787537298
54562,64122.17823211408
54563,13424.272512736148
54564,13341.336880992149
54565,22041.21485352489
54566,14892.130502967386
54567,85297.79691372327
54568,34752.49651109008
54569,13746.080347240082
54570,46805.530595300916
54571,61497.726789481436
54572,58708.795663716905
54573,22329.03381267722
54574,62779.433401062364
54575,49628.19880445702
54576,12491.687781544724
54577,53131.78944917859
54578,19946.92618583891
54579,48883.421775320356
54580,13601.965697225573
54581,13685.35170344631
54582,68244.51949180117
54583,55896.59055302502
54584,70098.96768334814
54585,42504.69564559901
54586,35656.260530110376
54587,58125.44659741119
54588,40267.739782632496
54589,37999.465103448856
54590,61301.98524938384
54591,16240.992374887126
54592,20903.588032992786
54593,50047.091455845315
54594,85793.51840889442
54595,33295.36323740763
54596,25415.05054159819
54597,43649.77666145335
54598,28911.40628471536
54599,95759.53395863107
54600,15157.338538129286
54601,68307.37441281395
54602,59049.38987662067
54603,68896.08645926483
54604,44951.17753723075
54605,17271.038126894917
54606,15026.38662221636
54607,34736.33951549997
