id,price
54273,32945.593203225755
54274,24933.73405626553
54275,36354.13582603404
54276,63619.71626828637
54277,35266.246028067966
54278,90866.07868116858
54279,48159.38705582257
54280,32148.846295914896
54281,32500.48735548366
54282,50831.984599587275
54283,57218.16567732165
54284,19945.9208184144
54285,59269.31514608259
54286,53112.03086483992
54287,43973.009893050905
54288,72420.5809036696
54289,61764.03767687232
54290,40993.02319618699
54291,15292.937536804457
54292,67939.56139615888
54293,46066.965920628594
54294,8206.216413972907
54295,45828.39478042199
54296,58216.430691535614
54297,17530.4325579107
54298,12836.48603997513
54299,18107.68738618431
54300,35564.85179410646
54301,65716.88268786525
54302,50930.25962608154
54303,67815.99053346162
54304,51577.23386514694
54305,67371.56580851137
54306,36626.052831519555
54307,36591.701984735744
54308,716.4808717988781
54309,30482.920821957174
54310,38132.457774652656
54311,60700.210134204506
54312,19825.907011994088
54313,17906.037410090117
54314,54517.75115957562
54315,83932.94639065415
54316,22318.280662054945
54317,55217.69809231843
54318,50856.24758440173
54319,9475.707641928773
54320,65676.02282845062
54321,49125.2241454994
54322,14472.899403795771
54323,34850.72588473123
54324,68726.06710098547
54325,68682.05751716725
54326,42269.16301795539
54327,56691.204358619114
54328,8760.864632870216
54329,46980.00529004779
54330,18488.74026375732
54331,56072.45527251976
54332,25590.436930117172
54333,72523.06112337743
54334,46685.22837246572
54335,39749.95099003761
54336,31416.169757483432
54337,14419.394605793477
54338,70429.73857419648
54339,61780.2362264252
54340,10345.812685038847
54341,85901.47483298508
54342,62960.00066454332
54343,29474.45738263063
54344,90817.40668189518
54345,9559.107639555532
54346,51200.22935968527
54347,16084.757091408643
54348,27409.36098606731
54349,30463.168365329904
54350,71854.55737584017
54351,23769.478105628106
54352,56337.940936129206
54353,70964.95453886504
54354,41043.216001819295
54355,16506.59232071225
54356,58485.803995526134
54357,49022.55772405694
54358,59773.70869785633
54359,12019.370720284638
54360,49979.76218834607
54361,68024.98059178404
54362,74352.17587937119
54363,87959.97129177689
54364,18611.836449053815
54365,35628.38630309297
54366,81923.49246373931
54367,38445.69296157028
54368,28796.950844479714
54369,25670.699886305883
54370,37018.24793055691
54371,45903.80145312861
54372,67133.52941255127
54373,57482.82028606141
54374,17780.832927079424
54375,59145.61769040288
54376,32329.150031597248
54377,42018.057517908914
54378,38994.0286111375
54379,16133.189054508472
54380,8288.477946159852
54381,65818.17936233766
54382,12751.10990370431
54383,70915.39941393126
54384,32182.39197251857
54385,28940.358066593057
54386,-1942.8632768848256
54387,17940.60794238385
54388,57763.79114276414
54389,4157.0579381688585
54390,62000.31736766112
54391,7195.326019434506
54392,33492.29293187753
54393,23231.40346445721
54394,21172.7808840184
54395,52400.63774027711
54396,49987.032831810284
54397,69749.93171898687
54398,43595.28016959848
54399,60079.7183718131
54400,27322.710992705383
54401,50737.489010382546
54402,23028.183332439112
54403,67921.54656200571
54404,27959.59746144617
54405,27482.332716900673
54406,78032.33905019783
54407,6450.368546882542
54408,58646.28622353487
54409,19119.174104167425
54410,59810.2516822352
54411,9856.515288031882
54412,72053.47327112558
54413,40987.713903460244
54414,34465.76174969667
54415,31066.486962249088
54416,76629.0927345531
